,processed,id
4025,dry basil leaf,2400
3244,dry bow tie pastum,2401
8142,dry bread,2402
5180,dry bread cube,2403
8885,dry breadcrumb,2404
6331,dry buttermilk,2405
10359,dry champagne,2406
3770,dry chili pepper,2407
10046,dry cider,2408
6571,dry coconut powder,2409
2918,dry crushed red pepper,2410
2900,dry curd cottage cheese,2411
4278,dry dill weed,2412
5503,dry enchilada mix,2413
9612,dry fettuccine,2414
10041,dry gin,2415
5376,dry green lentil,2416
7857,dry ice,2417
1377,dry infant rice cereal,2418
6468,dry instant coffee,2419
6063,dry lasagna noodle,2420
9572,dry lentil,2421
10488,dry linguine,2422
10776,dry marsala,2423
6324,dry marsala wine,2424
6730,dry milk,2425
3163,dry milk powder,2426
2614,dry milk solid,2427
6313,dry mixed bean,2428
3123,dry mushroom soup mix,2429
6795,dry mustard,2430
2729,dry northern white bean,2431
10129,dry onion,2432
6078,dry onion flake,2433
3324,dry onion soup mix,2434
8373,dry oregano,2435
5349,dry oregano leaf,2436
6570,dry parmesan cheese,2437
6723,dry parsley flake,2438
3552,dry pasta shell macaroni,2439
7988,dry pastum,2440
4900,dry pectin,2441
5797,dry penne pastum,2442
4201,dry pinto bean,2443
4123,dry red pepper,2444
6248,dry red wine,2445
6782,dry roasted peanut,2446
2779,dry roasted salted peanut,2447
2437,dry roasted sunflower seed,2448
6594,dry rub seasoning,2449
10147,dry salami,2450
9198,dry sherry,2451
6381,dry steak seasoning,2452
9418,dry tapioca,2453
10416,dry tarragon,2454
4373,dry thyme leaf,2455
2411,dry vegetable soup mix,2456
6923,dry vermouth,2457
3998,dry white bean,2458
4569,dry white bread,2459
5838,dry white vermouth,2460
6024,dry white wine,2461
2635,dry whole grain breadcrumb,2462
3448,dry whole wheat breadcrumb,2463
10454,dry wine,2464
8942,dry-roasted cashew,2465
10798,dry-roasted pecan,2466
5738,dry-roasted unsalted peanut,2467
11155,duck,2468
2544,duck breast,2469
1583,duck breast half,2470
7627,duck fat,2471
4655,duck leg,2472
7501,duck stock,2473
11300,duckling,2474
11416,dukkah,2475
4447,dulce de leche,2476
1553,dulce de leche ice cream,2477
9983,dulse flake,2478
10344,dulse seaweed,2479
11349,dumpling,2480
9844,dumpling wrapper,2481
7225,dungeness crab,2482
8264,dungeness crabmeat,2483
5144,dutch process cocoa,2484
6828,dutch-processed cocoa powder,2485
2932,eaglecondensed milk,2486
5808,ear of corn,2487
5314,earl grey tea,2488
5028,earl grey teabag,2489
6314,ears of corn,2490
6263,earth balance margarine,2491
2043,earth balance natural buttery spread,2492
10503,edam cheese,2493
11517,edamame,2494
10198,edible glitter,2495
7048,edible orchid,2496
4382,edible silver foil,2497
11008,eel,2498
10968,egg,2499
3185,egg beaters egg substitute,2500
890,egg beaters garden vegetable egg substitute,2501
9309,egg bread,2502
9040,egg noodle,2503
7548,egg roll,2504
6057,egg roll wrap,2505
2736,egg substitute,2506
9994,egg tomato,2507
9867,egg wash,2508
5644,egg white,2509
4913,egg white powder,2510
4664,egg white substitute,2511
8949,egg yolk,2512
7729,egg-free pastum,2513
6157,eggnog,2514
5387,eggnog ice cream,2515
10890,eggplant,2516
9680,eggplant dip,2517
5000,elbow macaroni,2518
11086,elderberry,2519
9998,elderberry flower,2520
7543,elderflower cordial,2521
7132,elderflower head,2522
10783,elephant garlic,2523
4444,elephant garlic clove,2524
7552,elk meat,2525
7560,elk steak,2526
4333,emeril's essence,2527
8772,emmenthaler cheese,2528
9897,empanada wrapper,2529
9283,enchilada sauce,2530
11413,endife,2531
11309,endive,2532
6541,ener-g egg substitute,2533
8746,english cucumber,2534
8313,english muffin,2535
7904,english mustard,2536
6102,english mustard powder,2537
10402,english pea,2538
3935,english seedless cucumber,2539
7314,english toffee,2540
6787,english toffee bit,2541
5018,english toffee syrup,2542
10627,english walnut,2543
10853,enoki mushroom,2544
7611,enriched flmy,2545
10989,epazote,2546
10578,epazote leaf,2547
7281,epsom salt,2548
11485,erythritol,2549
11219,escargot,2550
11137,escarole,2551
11407,espresso,2552
9955,espresso bean,2553
7937,espresso coffee,2554
8074,espresso granule,2555
10268,espresso powder,2556
8125,essential oil,2557
3718,evaporated cane juice,2558
4244,evaporated milk,2559
6147,evaporated skim milk,2560
8596,everclear alcohol,2561
11448,extract,2562
1160,eye of round beef steak,2563
3021,eye of round roast,2564
2853,fajita chicken strip,2565
7116,fakin' bakin,2566
7392,falafel mix,2567
4574,family-size tea bag,2568
8831,farfalle pastum,2569
11120,farfel,2570
11221,farina,2571
4461,farl soda bread,2572
8064,farmer cheese,2573
11186,fat,2574
6600,fat buttermilk,2575
2803,fat cottage cheese,2576
2648,fat ricotta cheese,2577
4546,fat salt pork,2578
10790,fava bean,2579
4665,fava bean flmy,2580
4699,featherweight baking powder,2581
11346,feijoa,2582
11433,fennel,2583
8103,fennel bulb,2584
8416,fennel leaf,2585
9968,fennel powder,2586
9130,fennel seed,2587
8754,fenugreek leaf,2588
9287,fenugreek seed,2589
1739,fermented black bean,2590
570,feta cheese,2591
11609,fettuccine,2592
9205,fettuccine pastum,2593
1332,fetum,2594
6004,fiber one cereal,2595
1935,fiber one honey clusters cereal,2596
6333,benefiber fiber supplement,2597
6334,fiber supplement,2597
11426,fiddlehead,2598
11142,fideo,2599
10779,field green,2600
9804,field mushroom,2601
3019,fiesta nacho cheese soup,2602
11263,fig,2603
7740,fig jam,2604
8250,fig preserve,2605
11353,filbert,2606
8868,file powder,2607
10640,filet mignon,2608
3899,filet mignon steak,2609
5182,filet of beef,2610
11591,fillet,2611
4301,fillet of sole,2612
3983,fillets of sole,2613
6969,filo pastry,2614
8678,filter coffee,2615
1483,fine bread crumb,2616
8725,fine breadcrumb,2617
2350,fine chocolate wafer crumb,2618
3667,fine cracker crumb,2619
5916,fine dry breadcrumb,2620
6371,fine egg noodle,2621
2458,fine graham cracker crumb,2622
4723,fine matzo meal,2623
10549,fine noodle,2624
8792,fine salt,2625
5883,fine sea salt,2626
9157,fine semolina,2627
3365,fine soft bread crumb,2628
9454,fine sugar,2629
3094,finely granulated sugar,2630
650,finely shredded four cheese,2631
10511,fines herbe,2632
8116,fingerling potato,2633
6862,finnan haddie,2634
7533,fire oil,2635
9332,fire-roasted tomato,2636
6863,fireweed blossom,2637
8802,firm banana,2638
8706,firm butter,2639
8618,firm margarine,2640
6505,firm peach,2641
2913,firm silken tofu,2642
4471,firm tofu,2643
5627,firm tomato,2644
3972,firm white fish,2645
10992,fish,2646
10761,fish bone,2647
4750,fish bouillon cube,2648
7371,fish cake,2649
6300,fish curry powder,2650
3979,fish fillet,2651
7266,fish oil,2652
7746,fish roe,2653
8893,fish sauce,2654
7605,fish seasoning,2655
10505,fish steak,2656
10802,fish stock,2657
3412,fisher dried sweetened cranberry,2658
6181,five cheese blend,2659
9689,five-grain cereal,2660
9373,five-spice powder,2661
10062,five-spice seasoning,2662
9808,flageolet bean,2663
2169,flake sweetened coconut,2664
9039,flaked coconut,2665
5910,flaked sea salt,2666
10690,flakey biscuit,2667
9474,flank steak,2668
8498,flat bread,2669
6791,flat egg noodle,2670
4359,flat iron steak,2671
6084,flat leaf parsley,2672
5401,flat rice noodle,2673
5829,flat-leaf italian parsley,2674
10382,flavor enhancer,2675
9668,flavored oil,2676
11607,flavoring,2677
9496,flax seed,2678
6174,flax seed meal,2679
5939,flax seed oil,2680
6873,fleischmann's margarine,2681
6533,fleur de sel,2682
4754,flmy,2683
11630,flounder,2684
10426,flounder fillet,2685
6868,floury potato,2686
7264,flower pot,2687
1112,fluffy white frosting,2688
8350,focaccia bread,2689
10056,focaccia roll,2690
7485,foie gra,2691
7080,foil liner,2692
11547,fontina,2693
9420,fontina cheese,2694
10045,fontinella cheese,2695
7996,food coloring,2696
3772,food coloring paste,2697
5771,for pork,2698
5649,four cheese blend,2699
3542,four cheese pasta sauce,2700
9929,four-bean mix,2701
3355,four-cheese mexican blend cheese,2702
10309,four-cheese ravioli,2703
11419,fowl,2704
10159,framboise eau-de-vie,2705
10805,framboise liqueur,2706
11237,frangelico,2707
10299,frangelico liqueur,2708
11563,frank,2709
2330,frank's red hot sauce,2710
7270,frankfurter,2711
10141,frankfurter bun,2712
10631,free-range chicken,2713
8457,free-range egg,2714
3982,freezer jam pectin,2715
8435,french baguette,2716
10605,french bean,2717
9204,french bread,2718
6687,french bread cube,2719
4433,french bread dough,2720
5359,french dijon mustard,2721
3536,french fried onion ring,2722
2496,french fried onions ring,2723
5057,french fry,2724
3947,french haricots vert,2725
1927,french herb roasting rub,2726
9758,french lentil,2727
9356,french mustard,2728
4220,french onion dip,2729
3274,french onion soup,2730
2127,french onion soup mix,2731
3128,french parfait amour liqueur,2732
9354,french roll,2733
10275,french tarragon,2734
7059,french thyme,2735
1405,french vanilla cafe instant coffee,2736
1633,french vanilla coffee creamer,2737
3190,french vanilla cool whip,2738
2378,french vanilla ice cream,2739
3614,french vanilla instant pudding,2740
782,french vanilla liquid coffee creamer,2741
1808,french vanilla non-dairy coffee creamer,2742
906,french vanilla powdered coffee creamer,2743
42,french vanilla pudding and pie filling mix,2744
2999,french vanilla pudding mix,2745
2267,french vanilla yogurt,2746
3152,french's french fried onion,2747
10593,french's mustard,2748
9180,french-fried onion,2749
9776,french-fried potato,2750
9748,fresca soda,2751
5683,fresh ahi tuna,2752
6732,fresh apple juice,2753
8529,fresh apricot,2754
4716,fresh asian basil,2755
8188,fresh asparagu,2756
9221,fresh basil,2757
5567,fresh basil leaf,2758
5636,fresh bay leaf,2759
5077,fresh bean sprout,2760
6107,fresh black pepper,2761
8758,fresh blackberry,2762
9566,fresh blueberry,2763
5584,fresh breadcrumb,2764
9592,fresh broccoli,2765
5740,fresh broccoli floret,2766
6815,fresh brussels sprout,2767
6710,fresh button mushroom,2768
8118,fresh carrot,2769
4517,fresh cayenne pepper,2770
10036,fresh cherry,2771
10469,fresh chervil,2772
10219,fresh chestnut,2773
5094,fresh chili pepper,2774
5082,fresh chinese noodle,2775
8920,fresh chive,2776
9213,fresh cilantro,2777
5927,fresh cilantro leaf,2778
6303,fresh cilantro stem,2779
2255,fresh coarse ground black pepper,2780
9798,fresh coconut,2781
10173,fresh coffee,2782
8929,fresh coriander,2783
5471,fresh coriander leaf,2784
9155,fresh corn,2785
3743,fresh corn kernel,2786
6856,fresh crab,2787
10465,fresh crabmeat,2788
5815,fresh cracked pepper,2789
8191,fresh cranberry,2790
8244,fresh cream,2791
8733,fresh curd,2792
6244,fresh curly-leaf parsley,2793
8910,fresh dill,2794
6696,fresh dill leaf,2795
6591,fresh dill sprig,2796
6588,fresh dill weed,2797
5087,fresh edible flower,2798
4462,fresh egg noodle,2799
9814,fresh fettuccine,2800
7748,fresh fig,2801
2337,fresh fish fillet,2802
6120,fresh flat-leaf parsley,2803
6670,fresh french bean,2804
8662,fresh fruit,2805
6361,fresh galangal root,2806
9106,fresh garlic,2807
5960,fresh garlic clove,2808
9217,fresh ginger,2809
9018,fresh gingerroot,2810
5811,fresh goat cheese,2811
3755,fresh grape leaf,2812
5942,fresh green bean,2813
4059,fresh green chily,2814
5224,fresh green herb,2815
3560,fresh ground black pepper,2816
6097,fresh ground pepper,2817
2513,fresh ground white pepper,2818
8720,fresh herb,2819
3218,fresh herbs of choice,2820
9875,fresh horseradish,2821
5630,fresh italian parsley,2822
9589,fresh jalapeno,2823
6005,fresh jalapeno chilie,2824
5210,fresh jalapeno chily,2825
3920,fresh jalapeno pepper,2826
10785,fresh kale,2827
3799,fresh large mushroom,2828
6442,fresh lasagna noodle,2829
4898,fresh lavender blossom,2830
9369,fresh lemon,2831
6054,fresh lemon juice,2832
5800,fresh lemon rind,2833
5461,fresh lemon zest,2834
10763,fresh lemongras,2835
6654,fresh lima bean,2836
5936,fresh lime juice,2837
4625,fresh lime leaf,2838
5570,fresh lime zest,2839
9337,fresh linguine,2840
3745,fresh lotus root,2841
4369,fresh lump crabmeat,2842
8357,fresh mango,2843
8319,fresh marjoram,2844
2358,fresh meyer lemon juice,2845
5444,fresh mint leaf,2846
9200,fresh mushroom,2847
10039,fresh mussel,2848
8495,fresh nutmeg,2849
9564,fresh okra,2850
9544,fresh onion,2851
5026,fresh onion ring,2852
6249,fresh orange juice,2853
9053,fresh oregano,2854
5642,fresh parmesan cheese,2855
9140,fresh parsley,2856
5632,fresh parsley leaf,2857
4307,fresh parsley sprig,2858
10438,fresh pastum,2859
9643,fresh pea,2860
9520,fresh peach,2861
8797,fresh pear,2862
8439,fresh pepper,2863
6100,fresh pineapple,2864
4934,fresh pineapple chunk,2865
4733,fresh pineapple juice,2866
4286,fresh pork hock,2867
2871,fresh pork loin roast,2868
5237,fresh pork shoulder,2869
5065,fresh portabella mushroom,2870
9437,fresh pumpkin,2871
4909,fresh pumpkin puree,2872
5588,fresh pumpkin ravioli,2873
8172,fresh raspberry,2874
4300,fresh red raspberry,2875
8850,fresh rhubarb,2876
8070,fresh ricottum,2877
4521,fresh rose petal,2878
8936,fresh rosemary,2879
6441,fresh rosemary leaf,2880
4910,fresh rosemary needle,2881
8998,fresh sage,2882
5865,fresh sage leaf,2883
10474,fresh salmon,2884
6957,fresh sardine,2885
10518,fresh sauerkraut,2886
8778,fresh savory,2887
10677,fresh scallop,2888
4544,fresh sea scallop,2889
10226,fresh seaweed,2890
4035,fresh shiitake mushroom,2891
8781,fresh shrimp,2892
5199,fresh small shrimp,2893
6384,fresh snow pea,2894
7690,fresh sorrel,2895
4779,fresh sorrel leaf,2896
8206,fresh spearmint,2897
9184,fresh spinach,2898
6055,fresh spinach leaf,2899
6255,fresh spinach-cheese ravioli,2900
9546,fresh strawberry,2901
3205,fresh sweet basil leaf,2902
6540,fresh sweet potato,2903
6518,fresh swiss chard,2904
6755,fresh swordfish steak,2905
9338,fresh tarragon,2906
6619,fresh tarragon leaf,2907
3790,fresh tarragon sprig,2908
9504,fresh thyme,2909
5784,fresh thyme leaf,2910
5448,fresh thyme leave,2911
5905,fresh thyme sprig,2912
9233,fresh tomato,2913
7073,fresh tortellini,2914
9913,fresh tuna,2915
3685,fresh tuna filet,2916
7708,fresh turmeric,2917
5652,fresh udon noodle,2918
8346,fresh water,2919
5281,fresh wax bean,2920
6671,fresh white breadcrumb,2921
3781,fresh white mushroom,2922
2075,fresh whole wheat bread crumb,2923
3537,fresh whole wheat breadcrumb,2924
8575,fresh zucchini,2925
10404,fried bacon,2926
7705,fried chicken,2927
5533,fried chinese noodle,2928
8365,fried onion,2929
6489,fried onion flake,2930
2773,fried rice,2931
7715,fried tofu,2932
11412,frisee,2933
3976,frito corn chip,2934
10078,frito scoop,2935
2274,fritos chili cheese corn chip,2936
5886,fritos corn chip,2937
11308,frog,2938
6975,frog's leg,2939
7641,fromage blanc,2940
1899,fromage frai,2941
4242,frosted -wheats cereal,2942
10190,frosted flake,2943
11466,frosting,2944
4089,frozen apple,2945
3515,frozen apple juice concentrate,2946
10760,frozen artichoke,2947
6302,frozen artichoke heart,2948
10436,frozen asparagu,2949
6735,frozen asparagus cut,2950
2165,frozen ature phyllo tart shell,2951
4687,frozen baby carrot,2952
2896,frozen baby lima bean,2953
6207,frozen baby pea,2954
2335,frozen battered fish fillet,2955
4827,frozen beef ravioli,2956
4520,frozen bell pepper,2957
933,frozen bell peppers onions and celery,2958
5967,frozen black-eyed pea,2959
10035,frozen blackberrie,2960
9995,frozen blackberry,2961
9194,frozen blueberry,2962
6621,frozen bread dough,2963
4334,frozen breaded okra,2964
1488,frozen broccoli,2965
3507,frozen broccoli and cauliflower,2966
1535,frozen broccoli carrots cauliflower mix,2967
846,frozen broccoli cauliflower red sweet pepper mix,2968
2072,frozen broccoli cut,2969
6115,frozen broccoli floret,2970
579,frozen broccoli green beans onions and peppers mix,2971
5517,frozen broccoli spear,2972
4036,frozen brussels sprout,2973
4852,frozen butternut squash,2974
9872,frozen carrot,2975
1903,frozen carrots and broccoli mix,2976
10410,frozen cauliflower,2977
6188,frozen cheese ravioli,2978
5035,frozen cheese tortellini,2979
8451,frozen cherry,2980
2454,frozen chinese pea pod,2981
5495,frozen chopped broccoli,2982
4106,frozen chopped onion,2983
6027,frozen chopped spinach,2984
9294,frozen coconut,2985
5223,frozen coconut milk,2986
3325,frozen concentrate orange juice,2987
6753,frozen concentrated lemonade,2988
2303,frozen concentrated orange juice,2989
6356,frozen cooked shrimp,2990
9057,frozen corn,2991
1017,frozen corn broccoli and red pepper,2992
2149,frozen corn in butter sauce,2993
6216,frozen corn kernel,2994
8511,frozen crab,2995
10448,frozen crabmeat,2996
8652,frozen cranberry,2997
2619,frozen cranberry juice concentrate,2998
5417,frozen creamed spinach,2999
1427,frozen crinkle cut french fry,3000
1944,frozen cubed hash brown potato,3001
984,frozen cut broccoli in cheese sauce,3002
2326,frozen cut green bean,3003
6425,frozen cut okra,3004
